rank,homepage_url,num_funding_rounds,total_funding_usd,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,days_since_founding,days_since_last_funding,status_acquired,status_closed,status_ipo,status_operating,category_groups_list_Energy,category_groups_list_Sustainability,employee_count_1-10,employee_count_11-50,employee_count_51-100
1356798,1,0,0,1,1,1,0,0,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
1821575,1,0,0,1,1,1,1,0,1,14485.0,0.0,0,0,0,1,1,0,0,0,1
1985244,1,0,0,1,1,1,1,1,1,4623.0,0.0,0,0,0,1,0,1,1,0,0
2180699,1,0,0,1,1,0,1,0,1,36400.0,0.0,0,0,0,1,0,1,0,1,0
3102,1,3,38735954,1,0,1,1,1,1,2797.0,497.0,0,0,0,1,0,1,0,1,0
1214293,1,0,0,1,0,0,1,0,1,1440.0,0.0,0,0,0,1,1,0,0,1,0
2566654,1,0,0,0,1,0,0,0,1,1273.0,0.0,0,0,0,1,0,1,1,0,0
848590,1,1,0,0,1,0,1,0,1,4258.0,2066.0,0,0,0,1,0,1,1,0,0
349387,1,0,0,1,1,0,1,0,1,3527.0,0.0,0,0,0,1,1,0,0,1,0
1504369,1,0,0,1,1,1,1,1,1,3162.0,0.0,0,0,0,1,1,0,1,0,0
905266,1,0,0,1,1,1,1,0,1,4258.0,0.0,0,0,0,1,1,0,0,0,1
2041518,1,1,270000,1,1,0,0,0,1,3892.0,3729.0,0,0,0,1,1,0,1,0,0
2522536,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
722525,1,0,0,1,1,1,0,0,1,1604.0,0.0,0,0,0,1,0,1,1,0,0
473227,1,0,0,1,1,1,1,1,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2865044,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
888703,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2078656,1,0,0,1,0,1,1,1,1,1062.0,0.0,0,0,0,1,1,0,1,0,0
1943346,1,0,0,1,1,0,0,0,1,4623.0,0.0,0,0,0,1,1,0,1,0,0
2404444,1,0,0,1,1,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
895795,1,0,0,0,1,1,1,0,1,8641.0,0.0,0,0,0,1,0,1,0,0,1
2208605,1,0,0,1,1,1,0,1,1,2066.0,0.0,0,0,0,1,0,1,1,0,0
2331535,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
469389,1,0,0,1,1,1,1,1,1,3527.0,0.0,0,0,0,1,1,0,0,1,0
1926099,0,0,0,0,1,0,1,0,0,11928.0,0.0,1,0,0,0,1,0,1,0,0
2778139,1,0,0,1,1,1,1,0,1,4984.0,0.0,0,0,0,1,1,0,1,0,0
107656,1,1,12114356,1,1,0,1,0,1,3527.0,2973.0,0,0,0,1,1,0,0,1,0
2237028,1,0,0,1,1,1,1,0,1,5719.0,0.0,0,0,0,1,0,1,1,0,0
194673,1,3,30000,0,0,1,0,1,1,2127.0,1363.0,0,0,0,1,0,1,0,1,0
532080,1,0,0,0,0,0,1,0,1,14485.0,0.0,1,0,0,0,1,0,1,0,0
474763,1,0,0,1,1,0,1,1,1,1276.0,0.0,0,0,0,1,0,1,1,0,0
2917674,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
307188,1,1,300000,1,1,0,0,1,1,4258.0,3527.0,0,0,0,1,1,0,1,0,0
1613923,1,1,0,1,1,0,1,0,1,4014.0,937.0,0,0,0,1,0,1,0,1,0
1907087,1,0,0,1,1,1,1,1,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
2033007,1,0,0,0,0,0,1,0,0,15580.0,0.0,0,0,0,1,1,0,1,0,0
251758,1,0,0,0,0,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,0,0,1
2859309,1,0,0,1,0,0,1,0,1,970.0,0.0,0,0,0,1,1,0,1,0,0
2105174,1,0,0,1,1,0,1,0,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
1170701,1,0,0,0,0,1,1,0,1,1049.0,0.0,0,0,0,1,1,0,1,0,0
625665,1,0,0,1,1,1,1,0,1,5719.0,0.0,0,0,0,1,1,0,0,1,0
319921,1,1,350000,0,0,1,1,1,1,4258.0,3793.0,0,0,0,1,1,0,1,0,0
2888340,0,0,0,0,0,0,0,0,1,1442.0,0.0,0,0,0,1,1,0,1,0,0
1249293,1,0,0,1,1,1,1,0,1,3162.0,0.0,1,0,0,0,1,0,0,0,1
570007,1,0,0,1,1,1,1,0,1,1701.0,0.0,0,0,0,1,1,0,1,0,0
1652103,1,0,0,0,1,1,1,0,1,40452.0,0.0,0,0,0,1,1,0,0,1,0
451906,1,0,0,1,0,1,0,1,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2865737,1,0,0,1,1,1,0,0,1,1397.0,0.0,0,0,0,1,0,1,1,0,0
2626860,1,0,0,1,0,0,0,0,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
1033668,1,0,0,1,0,0,1,1,1,2797.0,0.0,0,0,0,1,1,0,0,1,0
119221,1,1,300000,1,0,0,1,1,1,1336.0,1241.0,0,0,0,1,1,0,1,0,0
467973,1,0,0,0,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,0,1
531384,1,0,0,1,1,1,1,1,1,31286.0,0.0,0,0,0,1,1,0,0,0,1
774712,1,0,0,1,1,1,1,0,1,14850.0,0.0,0,0,0,1,0,1,0,1,0
419043,1,0,0,0,1,1,1,0,1,9006.0,0.0,0,0,0,1,0,1,0,1,0
624749,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,1,0
697981,1,0,0,0,0,1,1,1,1,30190.0,0.0,0,0,0,1,1,0,0,1,0
535898,1,0,0,0,0,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
48916,1,3,1213474,0,0,0,1,0,1,1701.0,131.0,0,0,0,1,1,0,1,0,0
1284578,1,0,0,1,1,0,0,0,1,6449.0,0.0,0,0,1,0,1,0,1,0,0
1338542,1,0,0,1,1,1,1,0,1,4594.0,0.0,0,0,0,1,0,1,1,0,0
2772117,1,0,0,0,0,0,0,0,1,10467.0,0.0,0,0,0,1,1,0,0,1,0
496065,1,0,0,1,1,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,0,0,1
1849234,0,0,0,0,0,1,1,0,1,11165.0,0.0,0,0,0,1,1,0,0,1,0
1836189,1,0,0,0,0,0,0,0,1,5719.0,0.0,0,0,0,1,1,0,1,0,0
1692509,1,0,0,1,1,0,0,0,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
92545,1,2,778838,1,0,1,1,1,1,2431.0,581.0,0,0,0,1,1,0,1,0,0
2042801,1,0,0,1,1,1,1,1,1,6084.0,0.0,0,0,0,1,0,1,1,0,0
1596494,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2695997,1,0,0,0,0,0,0,0,1,1925.0,0.0,0,0,0,1,0,1,1,0,0
1123049,1,0,0,1,1,0,1,0,1,12658.0,0.0,0,0,0,1,1,0,0,1,0
2481910,1,0,0,0,1,0,0,0,1,6668.0,0.0,0,0,0,1,1,0,0,0,1
101334,1,1,1000000,0,0,1,1,1,1,5353.0,2091.0,0,0,0,1,1,0,0,0,1
2369697,1,0,0,0,1,0,0,0,1,16951.0,0.0,0,0,0,1,1,0,1,0,0
257861,1,1,0,0,0,0,1,0,1,1701.0,970.0,0,0,0,1,1,0,0,1,0
2014425,1,0,0,0,0,0,0,0,1,7440.0,0.0,0,0,0,1,1,0,0,1,0
2454624,1,0,0,1,1,1,1,1,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
417297,1,0,0,1,1,1,0,1,1,5871.0,0.0,0,0,0,1,1,0,0,1,0
2971455,1,0,0,0,1,0,0,0,0,2195.0,0.0,0,0,0,1,1,0,1,0,0
1330136,1,0,0,0,0,0,0,1,1,2056.0,0.0,0,0,0,1,1,0,1,0,0
2180452,1,0,0,0,0,0,0,0,0,6269.0,0.0,0,0,0,1,1,0,0,1,0
2166456,1,0,0,0,0,0,0,0,1,2521.0,0.0,0,0,0,1,0,1,0,1,0
2523670,1,0,0,1,0,0,1,1,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
1519012,1,0,0,0,1,0,0,0,1,8322.0,0.0,0,0,0,1,1,0,0,1,0
2150571,1,0,0,0,1,0,0,0,0,6700.0,0.0,1,0,0,0,1,0,1,0,0
44736,1,1,5900000,0,0,0,1,0,1,1701.0,181.0,0,0,0,1,1,0,0,1,0
754444,1,0,0,1,0,0,0,0,1,4940.0,0.0,0,0,0,1,1,0,1,0,0
603373,1,0,0,0,0,0,0,0,1,3239.0,0.0,0,0,0,1,1,0,1,0,0
1292806,1,0,0,1,1,0,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2055483,1,0,0,1,1,1,0,0,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
2074266,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,0,1,0,1,0
2515738,0,0,0,0,0,0,0,0,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
2823213,1,0,0,1,1,1,0,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
2282254,1,0,0,1,1,0,0,0,1,4623.0,0.0,0,0,0,1,0,1,1,0,0
432372,1,1,0,1,1,1,1,0,1,5353.0,1789.0,0,0,0,1,0,1,0,1,0
937195,1,0,0,1,1,0,1,0,1,2797.0,0.0,1,0,0,0,0,1,1,0,0
975440,1,0,0,0,0,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
1846027,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
63497,1,1,2500000,0,0,1,1,0,1,2797.0,886.0,0,0,0,1,1,0,1,0,0
1373090,1,0,0,0,0,0,1,1,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
1800421,1,0,0,0,0,0,0,0,1,6084.0,0.0,0,0,0,1,1,0,1,0,0
1490684,1,0,0,0,1,0,0,0,0,7455.0,0.0,0,0,0,1,1,0,0,1,0
1504439,1,0,0,1,1,0,1,1,1,5719.0,0.0,0,0,0,1,1,0,0,1,0
155808,1,1,200000,1,1,0,1,0,1,1444.0,1424.0,0,0,0,1,1,0,1,0,0
353944,1,0,0,1,1,1,0,0,1,13754.0,0.0,0,0,0,1,0,1,1,0,0
74560,1,1,5000000,0,0,0,1,0,1,1336.0,355.0,0,0,0,1,1,0,0,1,0
2984203,1,0,0,1,1,0,1,1,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
2845736,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
150286,1,1,10000,1,1,1,1,1,1,2797.0,1276.0,0,0,0,1,0,1,0,1,0
351743,1,0,0,1,1,1,1,0,0,1701.0,0.0,0,0,0,1,0,1,0,1,0
1237926,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,1,0,1,0,0
2183120,1,0,0,1,1,0,0,0,0,2797.0,0.0,0,0,0,1,0,1,1,0,0
2600009,1,0,0,1,1,0,1,0,0,10832.0,0.0,0,0,0,1,0,1,1,0,0
1896883,1,0,0,0,0,0,1,1,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
31497,1,3,5500000,0,0,0,1,0,1,1062.0,748.0,0,0,0,1,1,0,1,0,0
1009391,1,0,0,1,1,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
1475761,1,2,0,1,1,1,1,1,1,1701.0,819.0,0,0,0,1,0,1,1,0,0
2417356,1,0,0,1,1,0,1,0,1,8641.0,0.0,0,0,0,1,1,0,1,0,0
206328,1,0,0,0,0,0,1,0,1,2066.0,0.0,1,0,0,0,1,0,1,0,0
2278678,1,0,0,1,1,1,1,1,1,2797.0,0.0,0,0,0,1,0,1,0,1,0
1738913,1,0,0,1,1,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,1,0,0
155519,1,1,120488,1,0,1,1,0,1,1336.0,935.0,0,0,0,1,1,0,1,0,0
497310,1,0,0,1,0,0,1,0,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
2950376,1,0,0,0,0,0,0,0,1,18502.0,0.0,0,1,0,0,0,1,0,1,0
2593963,1,0,0,0,0,0,0,0,1,18502.0,0.0,0,1,0,0,0,1,0,1,0
2802497,1,0,0,1,1,1,0,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
214008,1,2,10500,1,0,0,1,0,1,942.0,935.0,0,1,0,0,1,0,1,0,0
505354,1,0,0,0,1,1,1,1,1,41148.0,0.0,0,0,0,1,1,0,0,1,0
2475367,1,0,0,1,1,1,1,0,1,970.0,0.0,0,0,0,1,0,1,1,0,0
667508,1,0,0,1,1,1,1,1,1,9736.0,0.0,0,0,0,1,1,0,0,1,0
2786354,1,0,0,0,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,1,0
1478905,1,0,0,1,1,1,0,0,1,2797.0,0.0,0,0,0,1,0,1,1,0,0
2464370,1,0,0,1,1,1,0,0,1,1701.0,0.0,0,0,0,1,0,1,1,0,0
1544094,1,0,0,0,0,0,1,0,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
1364756,1,0,0,0,0,1,1,0,1,3527.0,0.0,1,0,0,0,0,1,0,1,0
2445677,1,0,0,1,1,0,1,0,1,1701.0,0.0,0,0,0,1,1,0,1,0,0
826643,1,0,0,1,1,1,1,0,1,15946.0,0.0,0,0,0,1,1,0,0,0,1
740484,1,0,0,1,1,1,1,0,1,31286.0,0.0,0,0,0,1,1,0,1,0,0
1581962,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
143703,1,2,107900,1,1,0,1,1,1,970.0,730.0,0,0,0,1,1,0,1,0,0
268095,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,1,0,0,1,0
1055524,1,0,0,1,1,1,1,1,1,970.0,0.0,0,0,0,1,1,0,0,0,1
775166,1,1,0,1,1,1,1,1,1,1701.0,869.0,0,0,0,1,0,1,1,0,0
2838805,1,0,0,1,1,1,1,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
768330,1,0,0,1,1,1,1,1,1,30650.0,0.0,0,0,0,1,1,0,0,0,1
1208871,1,0,0,0,1,0,1,0,1,14119.0,0.0,0,0,0,1,0,1,0,1,0
473537,1,0,0,1,1,1,1,1,1,32017.0,0.0,0,0,0,1,1,0,0,0,1
2220687,1,0,0,1,1,1,1,0,1,3527.0,0.0,0,0,0,1,0,1,1,0,0
351326,1,0,0,1,1,1,0,0,1,1701.0,0.0,1,0,0,0,1,0,1,0,0
1718045,1,0,0,1,1,1,1,0,1,7758.0,0.0,0,0,0,1,0,1,1,0,0
828224,1,0,0,1,1,1,1,1,1,17772.0,0.0,0,0,0,1,0,1,0,0,1
2622098,1,0,0,1,1,0,0,0,1,970.0,0.0,0,1,0,0,0,1,1,0,0
2867575,1,0,0,1,1,1,0,0,1,5353.0,0.0,0,0,0,1,0,1,0,1,0
73396,1,1,300000000,1,1,0,1,0,1,3527.0,706.0,1,0,0,0,1,0,0,1,0
906523,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,1,0
1601025,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
663678,1,0,0,1,1,1,1,0,1,31651.0,0.0,0,0,0,1,1,0,0,0,1
654176,1,0,0,1,1,1,0,1,1,32017.0,0.0,0,0,0,1,1,0,0,1,0
1208034,1,0,0,1,1,1,1,0,1,13024.0,0.0,0,0,0,1,1,0,0,0,1
715874,1,0,0,1,1,1,1,1,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
541647,1,0,0,1,1,0,1,0,1,2066.0,0.0,1,0,0,0,1,0,0,0,1
1380061,1,0,0,1,1,0,1,0,1,2881.0,0.0,0,0,0,1,1,0,0,1,0
183838,1,2,100000,1,1,1,1,1,1,3892.0,301.0,0,0,0,1,1,0,0,1,0
355226,1,1,0,1,0,0,1,0,1,1701.0,995.0,0,0,0,1,1,0,1,0,0
616357,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,0,1
1397293,1,0,0,1,1,1,0,1,1,2794.0,0.0,0,0,0,1,0,1,1,0,0
91205,1,3,1650000,1,1,0,1,0,1,1887.0,645.0,0,0,0,1,1,0,0,1,0
205562,1,0,0,0,0,0,1,0,1,2066.0,0.0,1,0,0,0,1,0,0,0,1
421304,1,0,0,1,1,1,1,1,1,19598.0,0.0,0,0,0,1,0,1,0,0,1
737130,1,0,0,1,1,1,1,1,1,31286.0,0.0,0,0,0,1,1,0,0,0,1
708575,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,0,1
1443982,1,1,0,0,0,0,1,0,0,2250.0,850.0,0,0,0,1,1,0,1,0,0
2278641,1,0,0,0,0,0,1,0,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
247437,1,0,0,0,0,0,1,0,1,7910.0,0.0,0,0,0,1,1,0,0,0,1
2710362,1,0,0,1,1,0,1,1,1,4988.0,0.0,0,0,0,1,1,0,0,0,1
2789346,1,0,0,1,1,1,1,1,1,995.0,0.0,0,0,0,1,1,0,1,0,0
1994158,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2729293,0,0,0,1,0,0,0,0,1,2706.0,0.0,0,1,0,0,0,1,1,0,0
1858697,1,0,0,1,1,0,0,0,1,13754.0,0.0,1,0,0,0,0,1,1,0,0
2879987,0,0,0,0,0,0,0,0,1,2981.0,0.0,0,1,0,0,1,0,0,1,0
2222417,1,0,0,1,1,1,1,0,1,11197.0,0.0,0,0,0,1,0,1,0,0,1
2539376,1,0,0,1,1,1,1,1,1,6084.0,0.0,0,0,0,1,0,1,1,0,0
1927532,1,0,0,0,1,1,1,0,1,1336.0,0.0,0,0,0,1,0,1,0,1,0
1665271,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,1
1569779,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
489747,1,0,0,0,1,1,1,1,1,2431.0,0.0,0,0,0,1,1,0,0,1,0
418469,1,0,0,0,1,1,1,1,1,30556.0,0.0,0,0,0,1,1,0,0,0,1
210351,1,0,0,0,0,0,1,0,1,1701.0,0.0,0,0,0,1,1,0,0,0,1
2797461,0,0,0,0,0,0,0,0,0,5321.0,0.0,0,1,0,0,0,1,1,0,0
525621,1,0,0,0,0,0,1,0,1,2066.0,0.0,1,0,0,0,1,0,1,0,0
24221,1,1,350000000,1,1,0,1,0,1,3527.0,447.0,0,0,0,1,1,0,1,0,0
1029156,1,0,0,1,1,1,1,1,1,30921.0,0.0,0,0,0,1,1,0,0,1,0
1087317,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
1586245,1,0,0,1,1,0,1,1,1,6449.0,0.0,0,0,0,1,1,0,1,0,0
1130741,1,0,0,1,1,1,1,1,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
1448792,1,0,0,1,1,1,1,1,1,6814.0,0.0,0,0,0,1,1,0,0,1,0
1050480,1,0,0,1,1,1,1,1,1,32382.0,0.0,0,0,0,1,1,0,1,0,0
2170715,1,0,0,1,1,1,0,0,1,7545.0,0.0,0,0,0,1,0,1,1,0,0
2284183,1,0,0,1,1,0,1,0,1,6449.0,0.0,0,0,0,1,1,0,0,1,0
417884,1,0,0,0,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,0,1
1260227,1,0,0,0,1,0,1,0,1,4258.0,0.0,0,0,0,1,1,0,0,1,0
2439947,1,0,0,1,1,1,0,0,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
423841,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,1,0,1,0,1,0,0
1541038,1,0,0,1,1,1,1,0,1,9112.0,0.0,0,0,1,0,1,0,0,1,0
2549528,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
241872,1,1,15000,0,0,1,1,0,1,0.0,812.0,0,1,0,0,0,1,1,0,0
2278923,1,0,0,1,1,1,0,0,1,3892.0,0.0,0,0,0,1,0,1,1,0,0
284319,1,0,0,1,1,1,1,1,1,15215.0,0.0,0,0,0,1,0,1,0,1,0
2988292,1,0,0,1,1,1,0,0,1,970.0,0.0,0,0,0,1,0,1,1,0,0
1859664,1,0,0,1,1,1,1,0,1,3162.0,0.0,0,0,0,1,1,0,1,0,0
472873,1,0,0,0,0,0,1,0,1,8275.0,0.0,0,0,0,1,0,1,0,1,0
2884389,1,0,0,1,0,0,1,0,0,2066.0,0.0,0,0,0,1,1,0,0,1,0
1581886,1,0,0,0,1,0,0,0,1,15641.0,0.0,0,0,0,1,0,1,0,0,1
104921,1,1,716184,0,0,1,1,1,1,1701.0,798.0,0,0,0,1,1,0,0,1,0
635224,1,0,0,1,0,0,1,0,1,827.0,0.0,0,0,0,1,1,0,0,1,0
2419305,1,0,0,1,1,1,1,1,1,9704.0,0.0,0,0,0,1,1,0,1,0,0
800200,1,0,0,1,1,1,1,1,1,32017.0,0.0,0,0,0,1,1,0,0,1,0
1239160,1,0,0,0,1,0,1,0,1,10102.0,0.0,0,0,1,0,1,0,0,1,0
605750,1,0,0,1,1,1,1,0,1,30617.0,0.0,0,0,0,1,1,0,0,0,1
34486,1,7,4426378,1,1,0,1,0,1,7545.0,1701.0,0,0,1,0,1,0,0,0,1
351232,1,1,0,1,0,0,1,0,1,970.0,790.0,0,0,0,1,1,0,1,0,0
753863,1,0,0,1,1,1,1,1,1,30556.0,0.0,0,0,0,1,1,0,0,1,0
1144803,1,0,0,1,1,1,1,0,1,31651.0,0.0,0,0,0,1,1,0,1,0,0
827608,1,0,0,1,1,1,1,1,1,33112.0,0.0,0,0,0,1,1,0,0,1,0
1847088,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,0,1,0
393266,1,0,0,0,1,0,1,0,1,16311.0,0.0,0,0,0,1,1,0,0,0,1
1739408,1,0,0,1,1,1,0,0,1,4471.0,0.0,0,0,0,1,1,0,0,1,0
1237281,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
2661993,1,0,0,0,1,0,0,0,1,10928.0,0.0,0,0,0,1,1,0,0,0,1
2441490,1,0,0,0,1,1,0,0,1,10451.0,0.0,0,0,0,1,1,0,0,1,0
970806,1,0,0,1,1,1,1,0,1,4988.0,0.0,0,0,1,0,1,0,0,1,0
638455,1,0,0,0,1,0,0,0,1,3437.0,0.0,0,0,0,1,1,0,1,0,0
36206,1,1,206995910,0,0,0,1,0,1,3527.0,783.0,0,0,0,1,1,0,1,0,0
829278,1,0,0,1,1,0,0,0,1,4623.0,0.0,0,0,1,0,1,0,0,0,1
1172754,1,0,0,1,0,1,1,1,1,3527.0,0.0,0,0,0,1,1,0,0,1,0
2412929,1,0,0,0,0,0,1,0,0,4258.0,0.0,0,0,0,1,1,0,1,0,0
1855582,1,0,0,1,1,1,1,0,1,4775.0,0.0,0,0,1,0,1,0,0,1,0
1438211,1,0,0,1,1,1,1,1,1,15946.0,0.0,0,0,0,1,0,1,0,0,1
614162,1,0,0,1,1,1,1,1,1,17407.0,0.0,0,0,0,1,0,1,0,1,0
1364885,1,0,0,0,1,1,0,0,1,6814.0,0.0,0,0,0,1,1,0,0,0,1
2375513,1,0,0,1,1,1,1,1,1,10102.0,0.0,0,0,0,1,0,1,1,0,0
1427374,1,0,0,1,1,0,0,0,1,28364.0,0.0,0,0,0,1,1,0,0,0,1
788782,1,0,0,1,1,0,0,0,1,8275.0,0.0,0,0,1,0,1,0,0,0,1
220129,1,2,11255,1,1,1,1,0,1,2101.0,1089.0,0,0,0,1,0,1,1,0,0
1620354,1,0,0,1,0,0,1,1,1,3527.0,0.0,0,0,1,0,1,0,1,0,0
634370,1,0,0,1,1,1,1,1,1,31286.0,0.0,0,0,0,1,1,0,0,0,1
1064088,1,0,0,1,1,0,1,1,1,8275.0,0.0,0,0,0,1,1,0,0,1,0
873000,1,0,0,1,1,1,1,1,1,0.0,0.0,0,0,0,1,0,1,1,0,0
882542,1,0,0,1,1,1,1,1,1,6814.0,0.0,0,0,0,1,1,0,1,0,0
463246,1,0,0,0,0,0,1,0,1,970.0,0.0,0,0,0,1,1,0,0,0,1
1985942,1,0,0,0,1,0,0,0,1,3984.0,0.0,0,0,1,0,1,0,0,1,0
1182795,1,0,0,1,1,1,1,1,1,10467.0,0.0,0,0,0,1,0,1,0,0,1
1843510,1,0,0,1,1,1,1,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
1274793,1,0,0,0,1,0,0,0,1,11563.0,0.0,0,0,1,0,1,0,0,0,1
1079279,1,0,0,1,1,1,1,1,1,31651.0,0.0,0,0,0,1,1,0,1,0,0
603181,1,0,0,1,1,1,0,0,1,6986.0,0.0,0,0,1,0,1,0,1,0,0
2277353,1,0,0,0,0,1,1,1,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
2686598,1,0,0,1,1,1,0,0,1,1336.0,0.0,0,0,0,1,0,1,1,0,0
1653127,1,0,0,1,1,1,0,1,1,19598.0,0.0,0,0,0,1,1,0,0,0,1
2081938,1,0,0,1,1,1,1,0,1,3527.0,0.0,0,0,0,1,1,0,0,1,0
2851327,1,0,0,1,1,1,1,1,1,1874.0,0.0,0,0,0,1,0,1,1,0,0
949673,1,0,0,1,1,1,1,1,1,30785.0,0.0,0,0,0,1,1,0,0,1,0
879423,1,0,0,1,1,1,0,1,1,1336.0,0.0,0,0,0,1,1,0,1,0,0
1294403,1,0,0,1,0,0,1,0,1,970.0,0.0,0,0,0,1,1,0,0,1,0
2734277,1,0,0,1,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1945324,1,1,0,1,0,0,1,0,1,2219.0,1489.0,0,0,0,1,1,0,1,0,0
370532,1,0,0,0,1,0,1,1,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
1057706,1,0,0,1,1,1,1,1,1,11197.0,0.0,0,0,0,1,1,0,0,0,1
596450,1,0,0,1,1,1,1,0,1,3892.0,0.0,0,0,0,1,1,0,0,1,0
632427,1,0,0,1,1,1,1,0,1,30921.0,0.0,0,0,0,1,1,0,1,0,0
1383327,1,0,0,1,1,0,1,0,1,3527.0,0.0,0,0,0,1,0,1,1,0,0
780239,1,0,0,1,1,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,0,1,0
286212,1,0,0,1,1,0,1,0,1,2431.0,0.0,0,0,0,1,1,0,0,1,0
482075,1,0,0,1,0,0,1,0,1,2066.0,0.0,0,0,0,1,0,1,0,1,0
1060376,1,0,0,1,1,1,1,0,1,6814.0,0.0,0,0,0,1,0,1,1,0,0
1877236,1,0,0,1,1,1,1,0,1,7180.0,0.0,0,0,0,1,0,1,0,1,0
1229906,0,0,0,0,1,0,0,0,1,1370.0,0.0,0,0,0,1,1,0,0,1,0
1019712,1,0,0,1,1,1,1,1,1,7910.0,0.0,0,0,0,1,1,0,0,1,0
2143187,1,0,0,1,1,1,0,1,1,15215.0,0.0,0,0,0,1,1,0,0,1,0
691625,1,0,0,0,1,0,1,0,1,30556.0,0.0,0,0,0,1,1,0,1,0,0
890922,1,0,0,1,1,0,1,0,1,1701.0,0.0,0,0,0,1,1,0,1,0,0
2637424,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1491348,1,0,0,1,1,0,1,0,1,4623.0,0.0,0,0,0,1,1,0,1,0,0
812912,1,0,0,0,0,0,0,0,1,9678.0,0.0,0,0,1,0,1,0,0,0,1
